"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:33:13	FALSE	NA	"802852777370128384"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"amolagirhe"	1332	TRUE	FALSE	NA	NA
"RT @MrsGandhi: At the rate we're going, Rupee will touch 70 very soon!! :("	FALSE	0	NA	2016-11-27 12:33:05	FALSE	NA	"802852746223357953"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Ranjanalycsidhi"	727	TRUE	FALSE	NA	NA
"RT @vidyarthee: #ModiGovt's flip-flops on rules for currency exchange is detrimental for the institutional credibility of #Rupee in the lon…"	FALSE	0	NA	2016-11-27 12:32:57	FALSE	NA	"802852712329023488"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ajuus"	59	TRUE	FALSE	NA	NA
"RT @VishalDadlani: Our visionary PM should lead by example &amp; declare the source of each rupee being spent on rallies. Also, if new cash, ho…"	FALSE	0	NA	2016-11-27 12:32:42	FALSE	NA	"802852648781160448"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ManasTri"	152	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 12:32:31	FALSE	NA	"802852602266284032"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"komal7207"	26660	TRUE	FALSE	NA	NA
"RT @KunalChoudhary_: How is demonetization effectively curbing corruption with fake currency being circulated in every nook and corner? htt…"	FALSE	0	NA	2016-11-27 12:32:26	FALSE	NA	"802852580871184384"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Ranjanalycsidhi"	38	TRUE	FALSE	NA	NA
"RT @Saloni_shines: I want 2 nominate @chetan_bhagat 4 Nobel Prize in field of economics 4 explaining how falling rupee was bad 21 months ag…"	FALSE	0	NA	2016-11-27 12:32:19	FALSE	NA	"802852553629302784"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"khajuriarajesh"	387	TRUE	FALSE	NA	NA
"RT @muntaziraapka: More #Achedin ? ₹ to breach 70-mark by December, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/gVxgRZ8EFN v…"	FALSE	0	NA	2016-11-27 12:32:08	FALSE	NA	"802852507831574528"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"	"lokarevaibhavs"	6	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 12:31:53	FALSE	NA	"802852444547883008"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"InsanArvind"	26660	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:31:52	FALSE	NA	"802852441456836608"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"JamesJuliejiji2"	140	TRUE	FALSE	NA	NA
"RT @India_Policy: Unstable Govt&gt; Rating downgrade&gt; withdrawal of portfolio investment&gt;flight of capital&gt;collapse of Rupee&gt;hyperinflation&gt;Fo…"	FALSE	0	NA	2016-11-27 12:31:48	FALSE	NA	"802852421949124608"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KapindraVerma"	67	TRUE	FALSE	NA	NA
"2 variants of 500 rupee note in market? 'Mistake' because of 'Rush'? Tell me this is... https://t.co/TNjLn5ZZ1K by #KritiDr via @c0nvey"	FALSE	0	NA	2016-11-27 12:31:30	FALSE	NA	"802852348754161664"	NA	"<a href=\"http://linkis.com\" rel=\"nofollow\">Put your button on any page! </a>"	"khanibrahims"	0	FALSE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 12:31:17	FALSE	NA	"802852293473222658"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"svp7"	134	TRUE	FALSE	NA	NA
"RT @DikshitAshish: You'll be shocked to know why new notes of ₹500 have still not made it to ATMs &amp; banks! It'll take many more months!
htt…"	FALSE	0	NA	2016-11-27 12:31:09	FALSE	NA	"802852257968439296"	NA	"<a href=\"http://www.tweetcaster.com\" rel=\"nofollow\">TweetCaster for Android</a>"	"zoooni"	155	TRUE	FALSE	NA	NA
"RT @Saloni_shines: I want 2 nominate @chetan_bhagat 4 Nobel Prize in field of economics 4 explaining how falling rupee was bad 21 months ag…"	FALSE	0	NA	2016-11-27 12:30:49	FALSE	NA	"802852174682275840"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"lop_india"	387	TRUE	FALSE	NA	NA
"https://t.co/uPlB6qhBfM"	FALSE	0	NA	2016-11-27 12:30:45	FALSE	NA	"802852159691685889"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"SudheerMrReddy"	0	FALSE	FALSE	NA	NA
"RT @ETHindi: डॉलर के मुकाबले दिसंबर तक 70 के स्तर पर पहुंच जाएगा रुपया
#Rupee
https://t.co/7TFMLiTsA6"	FALSE	0	NA	2016-11-27 12:30:09	FALSE	NA	"802852005920329732"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KapindraVerma"	11	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:29:46	FALSE	NA	"802851911250616320"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"tweetmuted"	1332	TRUE	FALSE	NA	NA
"RT @narendramodi177: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. ht…"	FALSE	0	NA	2016-11-27 12:29:06	FALSE	NA	"802851744078176256"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"lother_tenzin"	7	TRUE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:28:52	FALSE	NA	"802851682619195392"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"careful_whisper"	173	TRUE	FALSE	NA	NA
"RT @VishalDadlani: Our visionary PM should lead by example &amp; declare the source of each rupee being spent on rallies. Also, if new cash, ho…"	FALSE	0	NA	2016-11-27 12:28:44	FALSE	NA	"802851651673419776"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"dipu002"	152	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:28:43	FALSE	NA	"802851647210680320"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rrkurup19"	1332	TRUE	FALSE	NA	NA
"Rupee to breach 70-mark by December, touch 72.50 by 2017-end: Deutsche Bank report.. https://t.co/G13IeJffUw"	FALSE	0	NA	2016-11-27 12:28:23	FALSE	NA	"802851561642700800"	NA	"<a href=\"http://ShareBoss.in\" rel=\"nofollow\">ShareBoss</a>"	"sharebossindia"	0	FALSE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:28:22	FALSE	NA	"802851560623640576"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"soumikdas"	140	TRUE	FALSE	NA	NA
"RT @Saloni_shines: I want 2 nominate @chetan_bhagat 4 Nobel Prize in field of economics 4 explaining how falling rupee was bad 21 months ag…"	FALSE	0	NA	2016-11-27 12:27:30	FALSE	NA	"802851342083452928"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"pranavsachdevaa"	387	TRUE	FALSE	NA	NA
"RT @Vidyut: 1,660 cr notes of 500 were in circulation

1 cr have been printed = 0.06%

0;5+ Indian currency was in 500 notes

https://t.co/…"	FALSE	0	NA	2016-11-27 12:27:04	FALSE	NA	"802851231156736000"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"ashabala2000"	7	TRUE	FALSE	NA	NA
"RT @Saloni_shines: I want 2 nominate @chetan_bhagat 4 Nobel Prize in field of economics 4 explaining how falling rupee was bad 21 months ag…"	FALSE	0	NA	2016-11-27 12:26:34	FALSE	NA	"802851106732654592"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"	"ShanuAhluwalia"	387	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:26:25	FALSE	NA	"802851067302150148"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"NoyelMinj"	1332	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:26:18	FALSE	NA	"802851038965497856"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"chulbul799"	140	TRUE	FALSE	NA	NA
"Rupee expected to breach 70-mark by December, touch 72.50 by 2017-end: Report https://t.co/tn9eZySHen https://t.co/4g5RmlFGEG"	FALSE	0	NA	2016-11-27 12:26:17	FALSE	NA	"802851034397745153"	NA	"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"	"kitneaadmithai"	0	FALSE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:25:57	FALSE	NA	"802850952462016517"	NA	"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"	"ishwaracdas"	1332	TRUE	FALSE	NA	NA
"I support indian withdrawal of old 500 &amp;1000 rupee notes. I am against issue of 2000 &amp; repeat of 500 &amp;1000 new notes"	FALSE	0	NA	2016-11-27 12:25:36	FALSE	NA	"802850862401867776"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rm2741"	0	FALSE	FALSE	NA	NA
"RT @Saloni_shines: I want 2 nominate @chetan_bhagat 4 Nobel Prize in field of economics 4 explaining how falling rupee was bad 21 months ag…"	FALSE	0	NA	2016-11-27 12:25:30	FALSE	NA	"802850838641160192"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Sheetal1703"	387	TRUE	FALSE	NA	NA
"Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/Pt0amtfBW1 by #navinkhaitan via @c0nvey"	FALSE	0	NA	2016-11-27 12:25:29	FALSE	NA	"802850832593145856"	NA	"<a href=\"http://linkis.com\" rel=\"nofollow\">Put your button on any page! </a>"	"dohareabhi"	0	FALSE	FALSE	NA	NA
"RT @tufailelif: The 2000-rupee note is a direct inducement to infusion of corruption in India's corrupt society. #Stop2000Note https://t.co…"	FALSE	0	NA	2016-11-27 12:25:27	FALSE	NA	"802850823080275968"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Prash196820"	52	TRUE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:25:26	FALSE	NA	"802850821687754754"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"budugu_blahblah"	173	TRUE	FALSE	NA	NA
"RT @ETHindi: डॉलर के मुकाबले दिसंबर तक 70 के स्तर पर पहुंच जाएगा रुपया
#Rupee
https://t.co/7TFMLiTsA6"	FALSE	0	NA	2016-11-27 12:25:22	FALSE	NA	"802850803136524288"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ansarishamsha15"	11	TRUE	FALSE	NA	NA
"@narendramodi @RBI India should sell $ as much as they can.We should start early because Indian Rupee will be strong due to #DeMonetisation"	FALSE	0	"narendramodi"	2016-11-27 12:25:01	FALSE	NA	"802850717278928898"	"18839785"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"deepakmuchhal"	0	FALSE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:24:26	FALSE	NA	"802850567466913792"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"mannsoni16"	1332	TRUE	FALSE	NA	NA
"RT @Vidyut: 1,660 cr notes of 500 were in circulation

1 cr have been printed = 0.06%

0;5+ Indian currency was in 500 notes

https://t.co/…"	FALSE	0	NA	2016-11-27 12:24:22	FALSE	NA	"802850553411739649"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Subhash_ati9"	7	TRUE	FALSE	NA	NA
"As Japanese currency is valued less compared to Indian rupee"	FALSE	0	NA	2016-11-27 12:24:15	FALSE	NA	"802850522663223301"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>"	"NitinVKulkarni3"	0	FALSE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:24:11	FALSE	NA	"802850504036319233"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"tilmilana"	173	TRUE	FALSE	NA	NA
"2 variants of 500 rupee note in market? 'Mistake' because of 'Rush'? Tell me this is... https://t.co/qwYvEDiFv4 by #KritiDr via @c0nvey"	FALSE	0	NA	2016-11-27 12:23:17	FALSE	NA	"802850277305020416"	NA	"<a href=\"http://linkis.com\" rel=\"nofollow\">Put your button on any page! </a>"	"SatalkarDr"	0	FALSE	FALSE	NA	NA
"Is it Sending Image details true?
Plz provide guidelines regarding fake 10 Rupee coin rumors.
@RBI 
@PMOIndia… https://t.co/JJvPa520xs"	FALSE	0	NA	2016-11-27 12:23:15	TRUE	NA	"802850270048907265"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"Mayurdhvajsin15"	0	FALSE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:22:53	FALSE	NA	"802850178122346500"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"FekuBuster"	140	TRUE	FALSE	NA	NA
"India government announced 500-1,000 rupee notes would be withdrawn from circulation.Necessary to weed out counterfeit bill .bad problem.������"	FALSE	0	NA	2016-11-27 12:22:37	FALSE	NA	"802850113248960513"	NA	"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"	"isao0708"	0	FALSE	FALSE	NA	NA
"RT @Vidyut: 1,660 cr notes of 500 were in circulation

1 cr have been printed = 0.06%

0;5+ Indian currency was in 500 notes

https://t.co/…"	FALSE	0	NA	2016-11-27 12:22:12	FALSE	NA	"802850006847791107"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"aviralmittal"	7	TRUE	FALSE	NA	NA
"RT @Vidyut: 1,660 cr notes of 500 were in circulation

1 cr have been printed = 0.06%

0;5+ Indian currency was in 500 notes

https://t.co/…"	FALSE	0	NA	2016-11-27 12:22:06	FALSE	NA	"802849979857600516"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"juneymb"	7	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:21:59	FALSE	NA	"802849953957584900"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"murali238"	1332	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 12:21:47	FALSE	NA	"802849901998731264"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kamboj_anchal"	26660	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:21:34	FALSE	NA	"802849848907153408"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"abh1kashyap"	140	TRUE	FALSE	NA	NA
"2 variants of 500 rupee note in market? 'Mistake' because of 'Rush'? Tell me this is... https://t.co/5PrYpVUcoe by #KritiDr via @c0nvey"	FALSE	0	NA	2016-11-27 12:21:31	FALSE	NA	"802849835237969920"	NA	"<a href=\"http://linkis.com\" rel=\"nofollow\">Put your button on any page! </a>"	"LDMakkar"	0	FALSE	FALSE	NA	NA
"RT @xFairytaleDivax: sometimes density of Indian rupee bundles wins
sometimes density of the fandom wins
but talent will neva win an award…"	FALSE	0	NA	2016-11-27 12:20:57	FALSE	NA	"802849691352317952"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"BushraSk156"	3	TRUE	FALSE	NA	NA
"1,660 cr notes of 500 were in circulation

1 cr have been printed = 0.06%

0;5+ Indian currency was in 500 notes

https://t.co/LQunEhnjr9"	FALSE	2	NA	2016-11-27 12:20:47	FALSE	NA	"802849649094574080"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"Vidyut"	7	FALSE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:20:46	FALSE	NA	"802849645613305858"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"macsingle75"	173	TRUE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:20:33	FALSE	NA	"802849593469779969"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Anurag4Azadi"	173	TRUE	FALSE	NA	NA
"RT @Saloni_shines: I want 2 nominate @chetan_bhagat 4 Nobel Prize in field of economics 4 explaining how falling rupee was bad 21 months ag…"	FALSE	0	NA	2016-11-27 12:20:29	FALSE	NA	"802849573928505347"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"exclusive_arun"	387	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:20:20	FALSE	NA	"802849535030530048"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"srk_priya"	140	TRUE	FALSE	NA	NA
"RT @ShirishKunder: Bold &amp; radical move! Rupee hits all-time low of 68.86 against US dollar to stop people from converting black money to do…"	FALSE	0	NA	2016-11-27 12:20:06	FALSE	NA	"802849477237284864"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M2)</a>"	"ahmadmujtaba911"	1024	TRUE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:19:49	FALSE	NA	"802849407418843136"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"AmitBhartia"	173	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:19:34	FALSE	NA	"802849345301139456"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Himansh29466255"	140	TRUE	FALSE	NA	NA
"RT @VishalDadlani: Our visionary PM should lead by example &amp; declare the source of each rupee being spent on rallies. Also, if new cash, ho…"	FALSE	0	NA	2016-11-27 12:18:00	FALSE	NA	"802848949270810624"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"BairwaHukam"	152	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 12:17:38	FALSE	NA	"802848856408879104"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"RAJRANI32207245"	26660	TRUE	FALSE	NA	NA
"RT @AksharPathak: \"500 and 1000 rupee notes won't work today\"

\"Donald Trump might win\"

Shahrukh Khan fans: \"Sab chup raho yaar it's 9 yea…"	FALSE	0	NA	2016-11-27 12:17:25	FALSE	NA	"802848802352734208"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"PriyoditS"	1055	TRUE	FALSE	NA	NA
"RT @ashwini_kochar: REER nt relevant inIndia context,IMO #Rupee dep.more tn50%vs$inlast5yr hven't yielded+ve fr export as argued #NarendraM…"	FALSE	0	NA	2016-11-27 12:17:19	FALSE	NA	"802848778684428288"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"uashist"	2	TRUE	FALSE	NA	NA
"RT @nikifyinglife: And I got my first 2000 rupee note! Feel like I have met human standards of acceptance. Phew!"	FALSE	0	NA	2016-11-27 12:17:13	FALSE	NA	"802848752771821568"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"TeamNiMik_EDKV"	50	TRUE	FALSE	NA	NA
"RT @Funny_Leone: I started counting my 500 and 1000 rupee notes at 10:00:00 pm today and finished counting at 10:00:05 pm.. tcha.."	FALSE	0	NA	2016-11-27 12:16:59	FALSE	NA	"802848695343607808"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"PriyoditS"	12	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:16:59	FALSE	NA	"802848693309145088"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"V1SH4L"	140	TRUE	FALSE	NA	NA
"RT @dna: Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Deutsche Bank report https://t.co/U2wEZOXGxG"	FALSE	0	NA	2016-11-27 12:16:53	FALSE	NA	"802848670026584072"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for BlackBerry</a>"	"MrsTrolluSharma"	140	TRUE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 12:16:53	FALSE	NA	"802848669074620416"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"MonaAmbegaonkar"	173	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 12:16:20	FALSE	NA	"802848529521774592"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"AnnuKhatri6"	26660	TRUE	FALSE	NA	NA
"Omg PBN on 3rd December at rupee ������������ I'm definitely going!"	FALSE	0	NA	2016-11-27 12:16:05	FALSE	NA	"802848467055878146"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"shyyseemran"	0	FALSE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:15:18	FALSE	NA	"802848269760155648"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ajay97781"	1332	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:14:56	FALSE	NA	"802848177720176642"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"87allahabad"	1332	TRUE	FALSE	NA	NA
"RT @shufta20: Best thing about demonetisation is that we have begun to respect the ten n twenty rupee notes..We have begun to collect chill…"	FALSE	0	NA	2016-11-27 12:14:42	FALSE	NA	"802848118614069248"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pankajmphulwani"	5	TRUE	FALSE	NA	NA
"RT @VishalDadlani: Our visionary PM should lead by example &amp; declare the source of each rupee being spent on rallies. Also, if new cash, ho…"	FALSE	0	NA	2016-11-27 12:14:35	FALSE	NA	"802848088750751744"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"undefinedrocks"	152	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:14:18	FALSE	NA	"802848018697330688"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"iamshashankrai"	1332	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 12:13:44	FALSE	NA	"802847877173121025"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pgadtia"	1332	TRUE	FALSE	NA	NA
