"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 10:37:20	FALSE	NA	"802823617666916353"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"GurpreetGuriIn1"	1054	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 10:37:18	FALSE	NA	"802823605960736768"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sangautam"	1054	TRUE	FALSE	NA	NA
"#demonetisation #India #500 #1000 #rupee #Modi #government #narendra #que #bank #people #suffer… https://t.co/BsBrO5XV17"	FALSE	0	NA	2016-11-27 10:37:17	FALSE	NA	"802823603347656704"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"knitinmitra"	0	FALSE	FALSE	"77.2089"	"28.6139"
"RT @divyajn07: Rupee hits record low against dollar, may touch Rs70 in near term
https://t.co/9IAG6nIsPV"	FALSE	0	NA	2016-11-27 10:36:58	FALSE	NA	"802823522540208128"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"nivins84"	18	TRUE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 10:36:56	FALSE	NA	"802823513803325440"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Arun2981"	75	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 10:36:55	FALSE	NA	"802823511001567233"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pujatiwariBJP"	1054	TRUE	FALSE	NA	NA
"RT @VishalDadlani: Our visionary PM should lead by example &amp; declare the source of each rupee being spent on rallies. Also, if new cash, ho…"	FALSE	0	NA	2016-11-27 10:36:31	FALSE	NA	"802823410082463744"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"mgmnair"	85	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 10:36:30	FALSE	NA	"802823408228724736"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"DhawalDudhaiya"	1054	TRUE	FALSE	NA	NA
"Govt of India : Remove Devanagari Numerals and Hindi Imposition from Rupee Notes - Sign the ... https://t.co/p6nggUbE74 via @ChangeOrg_India"	FALSE	0	NA	2016-11-27 10:36:22	FALSE	NA	"802823373109608448"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"TechSagar"	0	FALSE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 10:36:22	FALSE	NA	"802823372732305408"	NA	"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"	"ShadowWarrior06"	75	TRUE	FALSE	NA	NA
"The making of a rupee: made for India but not entirely made in India — Quartz https://t.co/trErPhlK1y"	FALSE	0	NA	2016-11-27 10:35:45	FALSE	NA	"802823219300290560"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"sheenasharma410"	0	FALSE	FALSE	NA	NA
"RT @meerasanyal: The mystery of the missing 500 notes explained - if true the nation has a long wait... https://t.co/8DO9lCUC0j"	FALSE	0	NA	2016-11-27 10:35:32	FALSE	NA	"802823162480107521"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ABcityofjoy"	75	TRUE	FALSE	NA	NA
