"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:55:54	FALSE	NA	"802586697305387010"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Amit_Sinha_In"	129	TRUE	FALSE	NA	NA
"RT @vidyarthee: #ModiGovt's flip-flops on rules for currency exchange is detrimental for the institutional credibility of #Rupee in the lon…"	FALSE	0	NA	2016-11-26 18:55:54	FALSE	NA	"802586696730677249"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"incsantoshmishr"	51	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:55:31	FALSE	NA	"802586598663565312"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"geetv79"	485	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:54:58	FALSE	NA	"802586463154171912"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Korra_aang_me"	467	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:54:58	FALSE	NA	"802586461073653760"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"priyapyadav18"	485	TRUE	FALSE	NA	NA
"RT @ShirishKunder: Rupee hits all-time low. Which is perfectly normal, as it's in direct proportion to the education of the government."	FALSE	0	NA	2016-11-26 18:54:04	FALSE	NA	"802586235780771841"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"mminaal"	470	TRUE	FALSE	NA	NA
"RT @ShirishKunder: Bold &amp; radical move! Rupee hits all-time low of 68.86 against US dollar to stop people from converting black money to do…"	FALSE	0	NA	2016-11-26 18:53:59	FALSE	NA	"802586214813442048"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"mminaal"	999	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:53:54	FALSE	NA	"802586191937896448"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"RakeshMisra1"	467	TRUE	FALSE	NA	NA
"RT @MisaBharti: Amazing logic. Have 1 lakh rupee note as well https://t.co/6Tgkz1jdly"	FALSE	0	NA	2016-11-26 18:53:53	FALSE	NA	"802586188255113216"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"goeltm_tg"	3	TRUE	FALSE	NA	NA
"@peace_moin usko rupee value yaad dilao https://t.co/UMmpNcSDbP"	FALSE	0	"peace_moin"	2016-11-26 18:53:41	FALSE	NA	"802586138271744000"	"173395044"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Mohamme93502502"	0	FALSE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:53:07	FALSE	NA	"802585995182911488"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"A__mrit"	467	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:53:06	FALSE	NA	"802585990812442624"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"lazymusing"	485	TRUE	FALSE	NA	NA
"Four charts that show why rupee fall may not last long https://t.co/xBVdNoCUVy"	FALSE	0	NA	2016-11-26 18:52:58	FALSE	NA	"802585960273674240"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"maulikyagnik"	0	FALSE	FALSE	NA	NA
"RT @digvijaya_28: India Reels Under Modi's Rupee Whiplash https://t.co/pJZDu6xCfc"	FALSE	0	NA	2016-11-26 18:52:58	FALSE	NA	"802585958063276032"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"	"dr_rajpurohit"	70	TRUE	FALSE	NA	NA
"RT @_anujsinghal: Since August 2013: Rupee is flat, Brazilian Real down 44%, Peso down 55%, Ringgit down 34%. Perspective vs noise!! https:…"	FALSE	0	NA	2016-11-26 18:52:17	FALSE	NA	"802585786189168640"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"sir_khujliwal"	303	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:52:11	FALSE	NA	"802585759815323648"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"ABoni8"	467	TRUE	FALSE	NA	NA
"RT @_anujsinghal: Since August 2013: Rupee is flat, Brazilian Real down 44%, Peso down 55%, Ringgit down 34%. Perspective vs noise!! https:…"	FALSE	0	NA	2016-11-26 18:52:09	FALSE	NA	"802585751934275584"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"betki"	303	TRUE	FALSE	NA	NA
"RT @MisaBharti: Amazing logic. Have 1 lakh rupee note as well https://t.co/6Tgkz1jdly"	FALSE	0	NA	2016-11-26 18:52:02	FALSE	NA	"802585723455029249"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"trueindian131"	3	TRUE	FALSE	NA	NA
"RT @_anujsinghal: Since August 2013: Rupee is flat, Brazilian Real down 44%, Peso down 55%, Ringgit down 34%. Perspective vs noise!! https:…"	FALSE	0	NA	2016-11-26 18:51:43	FALSE	NA	"802585641988943872"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"drsatya74"	303	TRUE	FALSE	NA	NA
"@SwegChickenn @homohyung voin rupee potkii sun perset :3 (pitäis kyl potkii itteensä kans)"	FALSE	1	"SwegChickenn"	2016-11-26 18:51:36	FALSE	"802585466767699969"	"802585614675771392"	"1032663276"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kadonnutpoika"	0	FALSE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:51:13	FALSE	NA	"802585519230062592"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"dannymit"	485	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:51:04	FALSE	NA	"802585478448889856"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"GilllSahab"	467	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:51:01	FALSE	NA	"802585467405344768"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ukforpspk"	467	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:50:40	FALSE	NA	"802585377819140096"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Dreamer0606"	467	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:50:19	FALSE	NA	"802585290095267840"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"bhaisaabkoram"	467	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:49:56	FALSE	NA	"802585193148084224"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"POPUP809"	485	TRUE	FALSE	NA	NA
"@anomalyxd Dank memes on that 500 Rupee note innit, 25 Rupee note is worst , welcome to Mauritius .. 1 mil population not many pussy man :/"	FALSE	0	"anomalyxd"	2016-11-26 18:49:33	FALSE	NA	"802585098621054977"	"3238641808"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"manavbholah"	0	FALSE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:49:31	FALSE	NA	"802585091981484032"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ExpertAnalystix"	485	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:49:26	FALSE	NA	"802585067985850368"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"spsenthil21"	467	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:49:17	FALSE	NA	"802585029553463296"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rocks450"	467	TRUE	FALSE	NA	NA
"RT @narendramodi: Now you can share your view about GoI's decision on 500 &amp; 1000 Rupee notes in your language. Do take part. https://t.co/T…"	FALSE	0	NA	2016-11-26 18:49:00	FALSE	NA	"802584961857437696"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"arjunc332"	2136	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:48:39	FALSE	NA	"802584873005301760"	NA	"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"	"vinodshadija"	467	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:48:39	FALSE	NA	"802584871050711040"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"swarupkdc"	129	TRUE	FALSE	NA	NA
"India Reels Under Modi's Rupee Whiplash via @forbes https://t.co/4DTtbl2LRx"	FALSE	0	NA	2016-11-26 18:48:27	FALSE	NA	"802584822879109120"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"vargo20"	0	FALSE	FALSE	NA	NA
"RT @juniorbacchhan: Reaction of my family, When they found two of the hundred rupee note from my wallet! https://t.co/SWYxxC1kDt"	FALSE	0	NA	2016-11-26 18:48:24	FALSE	NA	"802584809520369664"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"AasifJaipuri"	692	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:48:21	FALSE	NA	"802584798426464256"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"chokra_dabangg"	467	TRUE	FALSE	NA	NA
"RT @VedankSingh: Dr. BR Ambedkar in his book \"Problem of the Rupee\", said that notes should be changed every 10 years to avoid corruption,…"	FALSE	0	NA	2016-11-26 18:47:58	FALSE	NA	"802584699746947072"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"bhaiyyajispeaks"	467	TRUE	FALSE	NA	NA
"RT @MisaBharti: Amazing logic. Have 1 lakh rupee note as well https://t.co/6Tgkz1jdly"	FALSE	0	NA	2016-11-26 18:47:38	FALSE	NA	"802584614925647876"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ModiLeDubega"	3	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:46:49	FALSE	NA	"802584410298032128"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Sourabhprk"	485	TRUE	FALSE	NA	NA
"RT @Punitspeaks: Shocking if true.Must be investigated. @ArvindKejriwal @PMOIndia @TajinderBagga @dir_ed @HMOIndia 
https://t.co/dygoidRYDQ…"	FALSE	0	NA	2016-11-26 18:46:24	FALSE	NA	"802584303943225345"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"veb3010"	28	TRUE	FALSE	NA	NA
"RT @tufailelif: The 2000-rupee note is a direct inducement to infusion of corruption in India's corrupt society. #Stop2000Note https://t.co…"	FALSE	0	NA	2016-11-26 18:45:53	FALSE	NA	"802584177635782656"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"nehaapriyaa"	37	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:45:47	FALSE	NA	"802584150385401856"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"jamirsenti"	129	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:44:53	FALSE	NA	"802583925214150656"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Amolkhanna"	129	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:44:51	FALSE	NA	"802583915835727872"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"i_me_my5elf"	485	TRUE	FALSE	NA	NA
"Rupee notes with a tail ? Messiah is born somewhere ������ https://t.co/mH3tZJSRdg"	FALSE	0	NA	2016-11-26 18:44:19	FALSE	NA	"802583782448467969"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"BahujanAadmi"	0	FALSE	FALSE	NA	NA
"1911-33 Tibet Rupee W/Collar Silver Coin LM-359 NGC AU Details RARE DATE https://t.co/Y9uvVYYj78"	FALSE	0	NA	2016-11-26 18:44:15	FALSE	NA	"802583764043898880"	NA	"<a href=\"http://publicize.wp.com/\" rel=\"nofollow\">WordPress.com</a>"	"bestcoin"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:44:06	FALSE	NA	"802583726546763777"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"hrpatel602"	129	TRUE	FALSE	NA	NA
"Amazing logic. Have 1 lakh rupee note as well https://t.co/6Tgkz1jdly"	FALSE	8	NA	2016-11-26 18:43:41	FALSE	NA	"802583623329120257"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"MisaBharti"	3	FALSE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:43:23	FALSE	NA	"802583546032508928"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ankitsingla636"	485	TRUE	FALSE	NA	NA
"rs 2000 rupee note printing mistake in same serial number notes: https://t.co/zmh8xC5cE0 via @YouTube"	FALSE	0	NA	2016-11-26 18:43:06	FALSE	NA	"802583475316342784"	NA	"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>"	"ShafiurRahaman"	0	FALSE	FALSE	NA	NA
"No death in India was so deeply mourned for so long as the death of the #1000 /500 rupee notes. The 500 was reborn but the 1000 went to hell"	FALSE	0	NA	2016-11-26 18:43:03	FALSE	NA	"802583462054019072"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"jairajs"	0	FALSE	FALSE	NA	NA
"The remake of Judwaa to star 500 rupee note in the lead role. #Demonetizaton
������������������"	FALSE	0	NA	2016-11-26 18:42:57	FALSE	NA	"802583438913998848"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"thehuzefa"	0	FALSE	FALSE	NA	NA
"Am a doctor and accept 2000and give patients chhutta in 100 rupee notes. https://t.co/83DIBJhmvN"	FALSE	0	NA	2016-11-26 18:42:38	FALSE	NA	"802583359511666688"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"drdkbhatia"	0	FALSE	FALSE	NA	NA
"Rupee &amp; the Mak... Reasoning by Destra yesterday after coming off of Synergy ... Just holding a… https://t.co/wQmrqkjdLr"	FALSE	0	NA	2016-11-26 18:41:42	FALSE	NA	"802583123557052416"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"iammakamillion"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:41:35	FALSE	NA	"802583094419017728"	NA	"<a href=\"http://www.tweetcaster.com\" rel=\"nofollow\">TweetCaster for Android</a>"	"shah_bhavik"	129	TRUE	FALSE	NA	NA
"\"Now also use old 500 rupee note to recharge your Tata Docomo prepaid number &amp; get 600 talktime on recharge of Rs 500. Truly WTF @tatadocomo"	FALSE	0	NA	2016-11-26 18:41:34	FALSE	NA	"802583090715463680"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"litemeter"	0	FALSE	FALSE	NA	NA
"RT @juniorbacchhan: Reaction of my family, When they found two of the hundred rupee note from my wallet! https://t.co/SWYxxC1kDt"	FALSE	0	NA	2016-11-26 18:41:27	FALSE	NA	"802583059459518464"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"arunhda"	692	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:41:07	FALSE	NA	"802582977075027968"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"yehlog"	485	TRUE	FALSE	NA	NA
"RT @NeetuGarg6: *Has Indian Rupee really lost value and depreciated*
Eye opener data should speak and not the scare mongers in paid media.…"	FALSE	0	NA	2016-11-26 18:40:44	FALSE	NA	"802582878974603264"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"VIPINRAI3481"	22	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:40:42	FALSE	NA	"802582870187352064"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"BahujanAadmi"	485	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-26 18:40:09	FALSE	NA	"802582732211515392"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"RajniSingh09"	26572	TRUE	FALSE	NA	NA
"RT @i_me_my5elf: Time for Manmohan Singh to listen to some eminent Economist on Falling Rupee &amp; Economy &amp; have fun ������������ @narendramodi #RupeeI…"	FALSE	0	NA	2016-11-26 18:40:00	FALSE	NA	"802582696958361600"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"samjawed65"	485	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:39:49	FALSE	NA	"802582650720354304"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"khanna_jii"	129	TRUE	FALSE	NA	NA
"RT @ankitndt: Is rupee really depreciated????
Eye opening data....
I can say in last two years two major strong  economy in this era were u…"	FALSE	0	NA	2016-11-26 18:39:47	FALSE	NA	"802582642155601920"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"gamerbycore2698"	497	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:39:42	FALSE	NA	"802582619393294336"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"abhisinha0629"	129	TRUE	FALSE	NA	NA
"RT @juniorbacchhan: Reaction of my family, When they found two of the hundred rupee note from my wallet! https://t.co/SWYxxC1kDt"	FALSE	0	NA	2016-11-26 18:39:29	FALSE	NA	"802582564212871168"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"naam_pk"	692	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:38:53	FALSE	NA	"802582414102888449"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"ashishchauhan"	129	TRUE	FALSE	NA	NA
"@itsmefarizzz @Simrettt @Arkshaie next week rupee?"	FALSE	0	"itsmefarizzz"	2016-11-26 18:38:36	FALSE	"802511884733644801"	"802582343626067968"	"1378663003"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"AlvinPistolero"	0	FALSE	FALSE	NA	NA
"India's cash crisis: The lighter side of long ATM lines https://t.co/qksalCqPF5 @CNNMoney https://t.co/5kLNBUl5cS"	FALSE	0	NA	2016-11-26 18:38:06	FALSE	NA	"802582216878465024"	NA	"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>"	"TradingMasteryS"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:37:58	FALSE	NA	"802582183965847552"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"Ayaz86493026"	129	TRUE	FALSE	NA	NA
"RT @juniorbacchhan: Reaction of my family, When they found two of the hundred rupee note from my wallet! https://t.co/SWYxxC1kDt"	FALSE	0	NA	2016-11-26 18:37:44	FALSE	NA	"802582122904961024"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Brain_Humor"	692	TRUE	FALSE	NA	NA
"RT @BwDisrupt: Pros and Cons of the Ban on 500 &amp; 1000 Rupee Notes https://t.co/hXu5dqEM7g @BabuBeg @samkitsharma @rsardana @punit030593 @sa…"	FALSE	0	NA	2016-11-26 18:37:39	FALSE	NA	"802582105091735552"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"rsardana"	8	TRUE	FALSE	NA	NA
"গুজরাটে নতুন নোটে 4 লাখ টাকা ঘুষ নিতে গিয়ে ধরা পড়ল সরকারি কর্মী https://t.co/i90MDTu5sF"	FALSE	0	NA	2016-11-26 18:37:13	FALSE	NA	"802581996971102208"	NA	"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>"	"baghumama"	0	FALSE	FALSE	NA	NA
"RT @vickykedia: Nation Development??

Unemployment ������

Farmers Suicide ������

Rupee Value ������

So Called Ache Din ������ https://t.co/5UBMiRA38D"	FALSE	0	NA	2016-11-26 18:36:45	FALSE	NA	"802581877546766337"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sunilsabita"	16	TRUE	FALSE	NA	NA
"@MhaskarChief @scotchism counting 20 100 rupee notes takes more time than counting 1 2000 rupee note. Go fuck yourself. With some ganja."	FALSE	0	"MhaskarChief"	2016-11-26 18:36:39	FALSE	"802577910359998464"	"802581852183793664"	"1141823460"	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"tarunpall"	0	FALSE	FALSE	NA	NA
"What is true? Jio Bill is Rs 27718 Rupee's (Hindi): https://t.co/vv3JU7khU2 via @YouTube"	FALSE	0	NA	2016-11-26 18:36:38	FALSE	NA	"802581850032115712"	NA	"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>"	"VijayDhameliy13"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:36:36	FALSE	NA	"802581837726052353"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"SantoSahu"	129	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-26 18:36:29	FALSE	NA	"802581810056032256"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"girish8483"	129	TRUE	FALSE	NA	NA
